access_day,access_hour,product_name,category_name,department_name,total_views,unique_visitors
2017-09-12,17,polar ft4 heart rate monitor,kids' golf clubs,outdoors ,1,1
2017-09-12,17,stiga master series st3100 competition indoor,hockey,fitness ,1,1
2017-09-12,17,the north face women's recon backpack,hunting & shooting,fan shop ,1,1
2017-09-12,17,tyr boys' team digi jammer,girls' apparel,golf ,1,1
2017-09-12,17,under armour hustle storm medium duffle bag,fitness accessories,footwear ,1,1
2017-09-12,17,under armour men's tech ii t-shirt,lacrosse,fitness ,1,1
2017-09-12,17,under armour women's micro g skulpt running s,boxing & mma,footwear ,1,1
2017-09-12,18,adidas youth germany black/red away match soc,girls' apparel,golf ,2,2
2017-09-12,18,columbia men's pfg anchor tough t-shirt,shop by sport,golf ,1,1
2017-09-12,18,diamondback women's serene classic comfort bi,camping & hiking,fan shop ,2,2
2017-09-12,18,glove it imperial golf towel,trade-in,outdoors ,1,1
2017-09-12,18,nike men's comfort 2 slide,tennis & racquet,fitness ,2,2
2017-09-12,18,nike men's dri-fit victory golf polo,women's apparel,golf ,1,1
2017-09-12,18,nike men's fingertrap max training shoe,soccer,fitness ,1,1
2017-09-12,18,o'brien men's neoprene life vest,indoor outdoor games,fan shop ,1,1
2017-09-12,18,team golf pittsburgh steelers putter grip,accessories,outdoors ,1,1
2017-09-12,18,the north face women's recon backpack,hunting & shooting,fan shop ,1,1
2017-09-12,18,tyr boys' team digi jammer,girls' apparel,golf ,1,1
2017-09-12,18,under armour girls' toddler spine surge runni,shop by sport,golf ,1,1
2017-09-12,18,under armour hustle storm medium duffle bag,fitness accessories,footwear ,2,2
2017-09-12,18,under armour men's tech ii t-shirt,lacrosse,fitness ,1,1
2017-09-12,19,adidas kids' rg iii mid football cleat,featured shops,apparel ,1,1
2017-09-12,19,adidas youth germany black/red away match soc,girls' apparel,golf ,1,1
2017-09-12,19,bridgestone e6 straight distance nfl tennesse,electronics,outdoors ,1,1
2017-09-12,19,diamondback boys' insight 24 performance hybr,basketball,fitness ,1,1
2017-09-12,19,diamondback women's serene classic comfort bi,camping & hiking,fan shop ,1,1
2017-09-12,19,field & stream sportsman 16 gun fire safe,fishing,fan shop ,1,1
2017-09-12,19,insta-bed neverflat air mattress,hunting & shooting,fan shop ,1,1
2017-09-12,19,nike men's cj elite 2 td football cleat,men's footwear,apparel ,1,1
2017-09-12,19,nike men's comfort 2 slide,tennis & racquet,fitness ,1,1
2017-09-12,19,nike men's dri-fit victory golf polo,women's apparel,golf ,3,3
2017-09-12,19,o'brien men's neoprene life vest,indoor outdoor games,fan shop ,1,1
2017-09-12,19,pelican sunstream 100 kayak,water sports,fan shop ,2,2
2017-09-12,19,perfect fitness perfect rip deck,cleats,apparel ,1,1
2017-09-12,19,polar ft4 heart rate monitor,kids' golf clubs,outdoors ,1,1
2017-09-12,19,team golf new england patriots putter grip,accessories,outdoors ,1,1
2017-09-12,19,team golf texas longhorns putter grip,accessories,outdoors ,1,1
2017-09-12,19,the north face women's recon backpack,hunting & shooting,fan shop ,2,2
2017-09-12,19,under armour hustle storm medium duffle bag,fitness accessories,footwear ,4,3
2017-09-12,20,adidas kids' rg iii mid football cleat,featured shops,apparel ,4,4
2017-09-12,20,bag boy beverage holder,golf gloves,outdoors ,1,1
2017-09-12,20,columbia men's pfg anchor tough t-shirt,shop by sport,golf ,1,1
2017-09-12,20,field & stream sportsman 16 gun fire safe,fishing,fan shop ,1,1
2017-09-12,20,merrell women's grassbow sport hiking shoe,men's golf clubs,outdoors ,1,1
2017-09-12,20,nike dri-fit crew sock 6 pack,hockey,fitness ,1,1
2017-09-12,20,nike men's comfort 2 slide,tennis & racquet,fitness ,2,2
2017-09-12,20,nike men's fingertrap max training shoe,soccer,fitness ,2,2
2017-09-12,20,nike men's free 5.0+ running shoe,cardio equipment,footwear ,1,1
2017-09-12,20,nike men's free tr 5.0 tb training shoe,as seen on  tv!,footwear ,2,2
2017-09-12,20,nike women's free 5.0 tr fit prt 4 training s,boxing & mma,footwear ,1,1
2017-09-12,20,o'brien men's neoprene life vest,indoor outdoor games,fan shop ,3,3
2017-09-12,20,pelican sunstream 100 kayak,water sports,fan shop ,1,1
2017-09-12,20,perfect fitness perfect rip deck,cleats,apparel ,1,1
2017-09-12,20,polar loop activity tracker,kids' golf clubs,outdoors ,1,1
2017-09-12,20,stiga master series st3100 competition indoor,hockey,fitness ,1,1
2017-09-12,20,team golf new england patriots putter grip,accessories,outdoors ,1,1
2017-09-12,20,under armour kids' mercenary slide,electronics,footwear ,1,1
2017-09-12,21,adidas kids' rg iii mid football cleat,featured shops,apparel ,2,2
2017-09-12,21,adidas men's germany black crest away tee,girls' apparel,golf ,1,1
2017-09-12,21,adidas youth germany black/red away match soc,girls' apparel,golf ,1,1
2017-09-12,21,bridgestone e6 straight distance nfl carolina,electronics,outdoors ,1,1
2017-09-12,21,bridgestone e6 straight distance nfl san dieg,electronics,outdoors ,1,1
2017-09-12,21,diamondback boys' insight 24 performance hybr,basketball,fitness ,1,1
2017-09-12,21,field & stream sportsman 16 gun fire safe,fishing,fan shop ,1,1
2017-09-12,21,hirzl women's soffft flex golf glove,golf balls,outdoors ,1,1
2017-09-12,21,insta-bed neverflat air mattress,hunting & shooting,fan shop ,1,1
2017-09-12,21,lija women's mid-length panel golf shorts,golf shoes,outdoors ,1,1
2017-09-12,21,merrell men's all out flash trail running sho,men's golf clubs,outdoors ,1,1
2017-09-12,21,merrell women's grassbow sport hiking shoe,men's golf clubs,outdoors ,1,1
2017-09-12,21,nike men's cj elite 2 td football cleat,men's footwear,apparel ,1,1
2017-09-12,21,nike men's dri-fit victory golf polo,women's apparel,golf ,3,3
2017-09-12,21,nike men's fingertrap max training shoe,soccer,fitness ,1,1
2017-09-12,21,nike men's free tr 5.0 tb training shoe,as seen on  tv!,footwear ,2,2
2017-09-12,21,o'brien men's neoprene life vest,indoor outdoor games,fan shop ,1,1
2017-09-12,21,pelican sunstream 100 kayak,water sports,fan shop ,2,2
2017-09-12,21,stiga master series st3100 competition indoor,hockey,fitness ,1,1
2017-09-12,21,titleist pro v1x golf balls,electronics,outdoors ,1,1
2017-09-12,21,under armour hustle storm medium duffle bag,fitness accessories,footwear ,1,1
2017-09-12,21,under armour men's tech ii t-shirt,lacrosse,fitness ,1,1
2017-09-12,21,under armour women's ignite slide,electronics,footwear ,1,1
2017-09-12,22,adidas kids' rg iii mid football cleat,featured shops,apparel ,2,2
2017-09-12,22,columbia men's pfg anchor tough t-shirt,shop by sport,golf ,1,1
2017-09-12,22,diamondback women's serene classic comfort bi,camping & hiking,fan shop ,2,2
2017-09-12,22,hirzl women's soffft flex golf glove,golf balls,outdoors ,2,2
2017-09-12,22,insta-bed neverflat air mattress,hunting & shooting,fan shop ,1,1
2017-09-12,22,nike men's cj elite 2 td football cleat,men's footwear,apparel ,3,3
2017-09-12,22,ogio race golf shoes,golf bags & carts,outdoors ,1,1
2017-09-12,22,pelican sunstream 100 kayak,water sports,fan shop ,1,1
2017-09-12,22,sole e35 elliptical,strength training,footwear ,1,1
2017-09-12,22,titleist pro v1x golf balls,electronics,outdoors ,1,1
2017-09-12,22,under armour girls' toddler spine surge runni,shop by sport,golf ,2,2
2017-09-12,23,adidas kids' rg iii mid football cleat,featured shops,apparel ,2,2
2017-09-12,23,adidas men's germany black crest away tee,girls' apparel,golf ,2,2
2017-09-12,23,adidas youth germany black/red away match soc,girls' apparel,golf ,1,1
2017-09-12,23,field & stream sportsman 16 gun fire safe,fishing,fan shop ,1,1
2017-09-12,23,lija women's button golf dress,golf shoes,outdoors ,1,1
2017-09-12,23,merrell men's all out flash trail running sho,men's golf clubs,outdoors ,1,1
2017-09-12,23,nike men's cj elite 2 td football cleat,men's footwear,apparel ,2,2
2017-09-12,23,nike men's comfort 2 slide,tennis & racquet,fitness ,1,1
2017-09-12,23,o'brien men's neoprene life vest,indoor outdoor games,fan shop ,1,1
2017-09-12,23,tyr boys' team digi jammer,girls' apparel,golf ,1,1
2017-09-12,23,under armour men's compression ev sl slide,electronics,footwear ,1,1
2017-09-12,23,under armour men's tech ii t-shirt,lacrosse,fitness ,1,1
2017-09-13,6,adidas brazuca 2017 official match ball,baseball & softball,fitness ,1,1
2017-09-13,6,adidas kids' rg iii mid football cleat,featured shops,apparel ,1,1
2017-09-13,6,adidas youth germany black/red away match soc,girls' apparel,golf ,2,2
2017-09-13,6,columbia men's pfg anchor tough t-shirt,shop by sport,golf ,1,1
2017-09-13,6,diamondback women's serene classic comfort bi,camping & hiking,fan shop ,1,1
2017-09-13,6,glove it women's mod oval golf glove,golf balls,outdoors ,1,1
2017-09-13,6,hirzl men's hybrid golf glove,golf balls,outdoors ,1,1
2017-09-13,6,merrell women's grassbow sport hiking shoe,men's golf clubs,outdoors ,1,1
2017-09-13,6,nike men's dri-fit victory golf polo,women's apparel,golf ,1,1
2017-09-13,6,nike men's fingertrap max training shoe,soccer,fitness ,1,1
2017-09-13,6,nike men's free 5.0+ running shoe,cardio equipment,footwear ,1,1
2017-09-13,6,nike women's free 5.0 tr fit prt 4 training s,boxing & mma,footwear ,1,1
2017-09-13,6,o'brien men's neoprene life vest,indoor outdoor games,fan shop ,1,1
2017-09-13,6,ogio race golf shoes,golf bags & carts,outdoors ,1,1
2017-09-13,6,titleist pro v1x high numbers golf balls,electronics,outdoors ,1,1
2017-09-13,6,top flite women's 2017 xl hybrid,golf apparel,outdoors ,1,1
2017-09-13,6,under armour hustle storm medium duffle bag,fitness accessories,footwear ,1,1
2017-09-13,6,under armour kids' mercenary slide,electronics,footwear ,1,1
2017-09-13,6,yakima doubledown ace hitch mount 4-bike rack,strength training,footwear ,2,2
2017-09-13,7,adidas kids' f5 messi fg soccer cleat,baseball & softball,fitness ,1,1
2017-09-13,7,adidas kids' rg iii mid football cleat,featured shops,apparel ,1,1
2017-09-13,7,columbia men's pfg anchor tough t-shirt,shop by sport,golf ,2,2
2017-09-13,7,diamondback boys' insight 24 performance hybr,basketball,fitness ,1,1
2017-09-13,7,diamondback women's serene classic comfort bi,camping & hiking,fan shop ,1,1
2017-09-13,7,field & stream sportsman 16 gun fire safe,fishing,fan shop ,1,1
2017-09-13,7,nike dri-fit crew sock 6 pack,hockey,fitness ,1,1
2017-09-13,7,nike men's cj elite 2 td football cleat,men's footwear,apparel ,2,2
2017-09-13,7,nike men's free 5.0+ running shoe,cardio equipment,footwear ,1,1
2017-09-13,7,nike men's free tr 5.0 tb training shoe,as seen on  tv!,footwear ,1,1
2017-09-13,7,nike women's free 5.0 tr fit prt 4 training s,boxing & mma,footwear ,2,2
2017-09-13,7,pelican sunstream 100 kayak,water sports,fan shop ,1,1
2017-09-13,7,perfect fitness perfect rip deck,cleats,apparel ,3,3
2017-09-13,7,sole e35 elliptical,strength training,footwear ,1,1
2017-09-13,7,titleist pro v1x golf balls,electronics,outdoors ,1,1
2017-09-13,7,titleist pro v1x high numbers golf balls,electronics,outdoors ,1,1
2017-09-13,7,under armour hustle storm medium duffle bag,fitness accessories,footwear ,1,1
2017-09-13,8,adidas kids' rg iii mid football cleat,featured shops,apparel ,2,2
2017-09-13,8,diamondback women's serene classic comfort bi,camping & hiking,fan shop ,2,2
2017-09-13,8,field & stream sportsman 16 gun fire safe,fishing,fan shop ,1,1
2017-09-13,8,glove it imperial golf towel,trade-in,outdoors ,1,1
2017-09-13,8,hirzl men's hybrid golf glove,golf balls,outdoors ,1,1
2017-09-13,8,insta-bed neverflat air mattress,hunting & shooting,fan shop ,2,2
2017-09-13,8,lija women's eyelet sleeveless golf polo,golf shoes,outdoors ,1,1
2017-09-13,8,nike men's comfort 2 slide,tennis & racquet,fitness ,2,2
2017-09-13,8,nike men's dri-fit victory golf polo,women's apparel,golf ,1,1
2017-09-13,8,nike men's free 5.0+ running shoe,cardio equipment,footwear ,1,1
2017-09-13,8,o'brien men's neoprene life vest,indoor outdoor games,fan shop ,3,3
2017-09-13,8,pelican sunstream 100 kayak,water sports,fan shop ,2,2
2017-09-13,8,perfect fitness perfect rip deck,cleats,apparel ,1,1
2017-09-13,8,sole e35 elliptical,strength training,footwear ,1,1
2017-09-13,8,stiga master series st3100 competition indoor,hockey,fitness ,1,1
2017-09-13,8,under armour girls' toddler spine surge runni,shop by sport,golf ,1,1
2017-09-13,8,under armour men's tech ii t-shirt,lacrosse,fitness ,3,3
2017-09-13,9,adidas brazuca 2017 official match ball,baseball & softball,fitness ,1,1
2017-09-13,9,adidas men's germany black crest away tee,girls' apparel,golf ,1,1
2017-09-13,9,adidas youth germany black/red away match soc,girls' apparel,golf ,3,3
2017-09-13,9,cleveland golf collegiate my custom wedge 588,women's golf clubs,outdoors ,1,1
2017-09-13,9,insta-bed neverflat air mattress,hunting & shooting,fan shop ,1,1
2017-09-13,9,nike dri-fit crew sock 6 pack,hockey,fitness ,1,1
2017-09-13,9,nike men's cj elite 2 td football cleat,men's footwear,apparel ,3,2
2017-09-13,9,nike men's dri-fit victory golf polo,women's apparel,golf ,2,2
2017-09-13,9,nike men's fingertrap max training shoe,soccer,fitness ,1,1
2017-09-13,9,nike men's free 5.0+ running shoe,cardio equipment,footwear ,1,1
2017-09-13,9,pelican sunstream 100 kayak,water sports,fan shop ,3,3
2017-09-13,9,perfect fitness perfect rip deck,cleats,apparel ,1,1
2017-09-13,9,sole e35 elliptical,strength training,footwear ,1,1
2017-09-13,9,team golf tennessee volunteers putter grip,accessories,outdoors ,1,1
2017-09-13,9,titleist pro v1x golf balls,electronics,outdoors ,1,1
2017-09-13,9,under armour girls' toddler spine surge runni,shop by sport,golf ,3,3
2017-09-13,9,under armour hustle storm medium duffle bag,fitness accessories,footwear ,2,2
2017-09-13,9,under armour women's micro g skulpt running s,boxing & mma,footwear ,1,1
2017-09-13,10,adidas brazuca 2017 official match ball,baseball & softball,fitness ,1,1
2017-09-13,10,adidas kids' rg iii mid football cleat,featured shops,apparel ,1,1
2017-09-13,10,bushnell pro x7 jolt slope rangefinder,kids' golf clubs,outdoors ,1,1
2017-09-13,10,columbia men's pfg anchor tough t-shirt,shop by sport,golf ,1,1
2017-09-13,10,glove it imperial golf towel,trade-in,outdoors ,1,1
2017-09-13,10,nike men's comfort 2 slide,tennis & racquet,fitness ,1,1
2017-09-13,10,nike men's dri-fit victory golf polo,women's apparel,golf ,3,2
2017-09-13,10,nike men's free 5.0+ running shoe,cardio equipment,footwear ,2,2
2017-09-13,10,sole e25 elliptical,basketball,fitness ,1,1
2017-09-13,10,tyr boys' team digi jammer,girls' apparel,golf ,1,1
2017-09-13,10,under armour girls' toddler spine surge runni,shop by sport,golf ,3,3
2017-09-13,10,under armour hustle storm medium duffle bag,fitness accessories,footwear ,2,2
2017-09-13,10,under armour men's tech ii t-shirt,lacrosse,fitness ,3,3
2017-09-13,11,adidas brazuca 2017 official match ball,baseball & softball,fitness ,1,1
2017-09-13,11,adidas kids' rg iii mid football cleat,featured shops,apparel ,3,3
2017-09-13,11,adidas youth germany black/red away match soc,girls' apparel,golf ,1,1
2017-09-13,11,diamondback women's serene classic comfort bi,camping & hiking,fan shop ,1,1
2017-09-13,11,glove it imperial golf towel,trade-in,outdoors ,1,1
2017-09-13,11,glove it urban brick golf towel,trade-in,outdoors ,1,1
2017-09-13,11,insta-bed neverflat air mattress,hunting & shooting,fan shop ,1,1
2017-09-13,11,nike men's cj elite 2 td football cleat,men's footwear,apparel ,1,1
2017-09-13,11,nike men's comfort 2 slide,tennis & racquet,fitness ,1,1
2017-09-13,11,nike men's dri-fit victory golf polo,women's apparel,golf ,2,2
2017-09-13,11,nike men's free 5.0+ running shoe,cardio equipment,footwear ,1,1
2017-09-13,11,o'brien men's neoprene life vest,indoor outdoor games,fan shop ,1,1
2017-09-13,11,pelican sunstream 100 kayak,water sports,fan shop ,1,1
2017-09-13,11,perfect fitness perfect rip deck,cleats,apparel ,1,1
2017-09-13,11,sole e25 elliptical,basketball,fitness ,1,1
2017-09-13,11,the north face women's recon backpack,hunting & shooting,fan shop ,1,1
2017-09-13,11,titleist pro v1x high numbers personalized go,electronics,outdoors ,1,1
2017-09-13,11,tyr boys' team digi jammer,girls' apparel,golf ,1,1
2017-09-13,11,under armour hustle storm medium duffle bag,fitness accessories,footwear ,1,1
2017-09-13,11,under armour men's tech ii t-shirt,lacrosse,fitness ,1,1
2017-09-13,12,adidas brazuca 2017 official match ball,baseball & softball,fitness ,1,1
2017-09-13,12,columbia men's pfg anchor tough t-shirt,shop by sport,golf ,1,1
2017-09-13,12,field & stream sportsman 16 gun fire safe,fishing,fan shop ,2,2
2017-09-13,12,lija women's eyelet sleeveless golf polo,golf shoes,outdoors ,1,1
2017-09-13,12,nike men's dri-fit victory golf polo,women's apparel,golf ,1,1
2017-09-13,12,nike women's free 5.0 tr fit prt 4 training s,boxing & mma,footwear ,2,2
2017-09-13,12,o'brien men's neoprene life vest,indoor outdoor games,fan shop ,1,1
2017-09-13,12,ogio race golf shoes,golf bags & carts,outdoors ,1,1
2017-09-13,12,pelican sunstream 100 kayak,water sports,fan shop ,4,4
2017-09-13,12,polar loop activity tracker,kids' golf clubs,outdoors ,1,1
2017-09-13,12,the north face women's recon backpack,hunting & shooting,fan shop ,1,1
2017-09-13,12,titleist club glove travel cover,golf gloves,outdoors ,1,1
2017-09-13,12,under armour girls' toddler spine surge runni,shop by sport,golf ,2,2
2017-09-13,12,under armour hustle storm medium duffle bag,fitness accessories,footwear ,2,2
2017-09-13,12,under armour kids' mercenary slide,electronics,footwear ,2,2
2017-09-13,12,under armour men's compression ev sl slide,electronics,footwear ,3,3
2017-09-13,13,adidas kids' rg iii mid football cleat,featured shops,apparel ,1,1
